Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
Baseline,MLCV,Recall,0.6834411951552001,0.6855548377288095,0.3320303516459628,0.3296635040823889
Baseline,MLCV,F1,0.7120346557754412,0.7153459799710861,0.3118631513819863,0.3080827782370341
Baseline,MLCV,Precision,0.7747349691965756,0.7811090655634301,0.24883749606923844,0.23743318520587917
RUS_0,RUS_1,Recall,0.8412367248427813,0.8403097513835366,0.14693654526177496,0.1477714082523569
RUS_0,RUS_1,F1,0.7664510746755817,0.7669750032156121,0.22526428014001015,0.22557142742760394
RUS_0,RUS_1,Precision,0.727966990428777,0.7283389088213371,0.267617390340853,0.26787651217649344
TomekLinks_0,TomekLinks_1,Recall,0.7256307590882415,0.7283206326375922,0.29861645174102636,0.29731435320423427
TomekLinks_0,TomekLinks_1,F1,0.7345687441310317,0.7379149527349647,0.2879144660320839,0.2859193153997496
TomekLinks_0,TomekLinks_1,Precision,0.7634726035169428,0.7657803218637939,0.24857124977120196,0.24761458418669377
ENN_0,ENN_1,Recall,0.8191322218493048,0.8193483318256272,0.24091282246165038,0.2410903772957252
ENN_0,ENN_1,F1,0.7541024129336124,0.7550569458513814,0.25445864347000496,0.2538906400786311
ENN_0,ENN_1,Precision,0.7242702062159614,0.7253662016991096,0.2615522015849011,0.26055320092451145
NearMiss_0,NearMiss_1,Recall,0.823937372145624,0.8252961152845958,0.16649985393535638,0.1651267784778122
NearMiss_0,NearMiss_1,F1,0.7481790493744703,0.749383789852089,0.2521148764512096,0.25224382340180285
NearMiss_0,NearMiss_1,Precision,0.7153580626227717,0.7156211299487086,0.2966152716795498,0.29720791432715293
AllKNN_0,AllKNN_1,Recall,0.8381546041796049,0.8372948203541347,0.2130344902554925,0.21492794968000029
AllKNN_0,AllKNN_1,F1,0.7611163418667157,0.7617186724078739,0.2422912471193274,0.24189638449251186
AllKNN_0,AllKNN_1,Precision,0.722640542260783,0.7247060838313727,0.2685745455889097,0.2656274726469788
IHT_0,IHT_1,Recall,0.8911317224205083,0.8898725416049547,0.10344512496463824,0.10305609893773263
IHT_0,IHT_1,F1,0.7590102022089571,0.7584104670882388,0.2278949220820101,0.22908082129019555
IHT_0,IHT_1,Precision,0.6992997839904446,0.6986754707420778,0.28295194947827645,0.28407454289301615
CNN_0,CNN_1,Recall,0.8108279300851011,0.8092856782948918,0.21745343445413945,0.21846374959123577
CNN_0,CNN_1,F1,0.7606534914535401,0.7598469822482176,0.2359889675430046,0.23720299404633738
CNN_0,CNN_1,Precision,0.7305638021934634,0.729114534754932,0.25181170846285633,0.25352475484409115
NCR_0,NCR_1,Recall,0.8045542448772758,0.8055447464478428,0.24862406991526895,0.2482758764454369
NCR_0,NCR_1,F1,0.7554685019443182,0.757260700271571,0.25576284984666925,0.25520633236162094
NCR_0,NCR_1,Precision,0.7336138460908868,0.7348647376735689,0.25203843056562425,0.2530308456295719
Reen_0,Reen_1,Recall,0.8658716171522229,0.8630061020542733,0.1674759865587173,0.1720125001638977
Reen_0,Reen_1,F1,0.7591022515148961,0.7583041337567323,0.23628584694142213,0.2380152961259564
Reen_0,Reen_1,Precision,0.7035152895284584,0.703317634151417,0.281820498350069,0.28256907118885866
OSS_0,OSS_1,Recall,0.7283133291909804,0.7301354148606967,0.29815653069128045,0.2965978490402204
OSS_0,OSS_1,F1,0.735378576477459,0.7381444027742748,0.28780899916700226,0.2849875839564514
OSS_0,OSS_1,Precision,0.7606054409388724,0.7636054996446427,0.25280135769112294,0.24797126333105046
CC_0,CC_1,Recall,0.8346429524338846,0.8345103809234535,0.15451000142140522,0.15521983505628015
CC_0,CC_1,F1,0.7641464259437782,0.7654463364195968,0.22166575165337538,0.22157772310862178
CC_0,CC_1,Precision,0.7292906826952584,0.7305543688169344,0.2637449742373912,0.26342625029795647
ROS_0,ROS_1,Recall,0.8298323831856247,0.8313936140752868,0.16185640514715294,0.15946329378027752
ROS_0,ROS_1,F1,0.7746253199284571,0.7764267897941742,0.22536290787735264,0.22361924577100067
ROS_0,ROS_1,Precision,0.7453603166520938,0.7465310626547715,0.264018945351774,0.263182616843799
SMOTE_0,SMOTE_1,Recall,0.8276355436725695,0.8285446735919119,0.16225476122008264,0.16203255340833675
SMOTE_0,SMOTE_1,F1,0.7752600716168664,0.7769900973143379,0.2239971099335942,0.22341622409991238
SMOTE_0,SMOTE_1,Precision,0.7473177299447892,0.748787685600037,0.26200902019948263,0.26166638938282816
BSMOTE_0,BSMOTE_1,Recall,0.8293331830508524,0.8283378813905181,0.16572753013402938,0.16739357524981574
BSMOTE_0,BSMOTE_1,F1,0.774622010511175,0.7752948792005205,0.22423382538034065,0.22462843376128477
BSMOTE_0,BSMOTE_1,Precision,0.7442677137538518,0.7447369120588477,0.25983742505847746,0.26018926806241244
SVM_0,SVM_1,Recall,0.7986881369299258,0.7991448675631271,0.20985181739219388,0.20965056475322053
SVM_0,SVM_1,F1,0.7682267633813612,0.7688184032412839,0.23387903687677503,0.23398132684101575
SVM_0,SVM_1,Precision,0.7516133106243879,0.7509274860830373,0.2524482415272168,0.25361673166875204
SMOTENN_0,SMOTENN_1,Recall,0.8492267360400138,0.8478792509784764,0.11864404779053113,0.12034825542212309
SMOTENN_0,SMOTENN_1,F1,0.7540413117049996,0.7536658986090434,0.22935000015007687,0.23010680832396382
SMOTENN_0,SMOTENN_1,Precision,0.7116745621644515,0.7110528862925766,0.28212661615884993,0.2826241394015356
SMOTETomek_0,SMOTETomek_1,Recall,0.8277862390242373,0.8277919438465271,0.16251040480919818,0.16404482299192796
SMOTETomek_0,SMOTETomek_1,F1,0.7741605247327891,0.7756606550163844,0.2243543605513842,0.22470153526651362
SMOTETomek_0,SMOTETomek_1,Precision,0.7451588593398485,0.7466187612000103,0.2616125967905965,0.26188616247216084
